,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,HEADELEV,TAILELEV,ELE_DIFF,curv_plan,curv_prof,aspect,curv,history,COVER_A,COVER_B,COVER_C,COVER_D,GULLY_N,GULLY_Y
141,0.0,13.9,7.0,63.0123061649,514.7193218193,464.0939190336,11.6265726114,-0.1290719963,0.5286015332422012,168.172594,-0.0268719,59.0,0.0,0.0,0.0,1.0,1.0,0.0
142,0.0,6.1,7.6,50.3705246111,746.5737127898,208.7461531973,48.4088859144,-0.1780868164,0.09156192118560777,52.73528,-0.6239349,59.0,0.0,1.0,1.0,0.0,1.0,0.0
143,0.0,9.0,7.9,21.4677772516,174.1962278863,158.9216162785,30.210069998,-0.135988452,0.11575136324700047,101.059099,-0.172201,12.0,1.0,0.0,1.0,0.0,0.0,1.0
144,0.0,15.4,7.1,32.259796783,194.0323004337,331.9749822043,20.4223511335,-0.067726543,0.04113982093692821,216.636058,-0.0733924,59.0,0.0,0.0,1.0,0.0,1.0,0.0
145,2.0,7.9,4.3,29.719603438,345.4163427103,207.8942844839,2.0,-0.0794679197,-0.06167181519781369,235.849459,-0.0996784,21.0,1.0,0.0,0.0,0.0,1.0,0.0
146,1.0,5.4,6.0,20.6836923333,182.4234368411,150.4500418473,12.4748165846,-0.0894477841,0.1410538196158576,273.350171,0.2409024,29.0,1.0,0.0,0.0,0.0,1.0,0.0
147,1.0,6.6,7.5,27.0425247816,229.3275279282,369.1728372543,27.3522709621,-0.3354380065,-0.14362639891902396,155.447475,-0.3837727,13.0,0.0,1.0,0.0,0.0,1.0,0.0
148,2.0,6.0,3.3,4.1,67.6021030207,45.7106845994,41.574839086,-0.3587030454,0.2682487038656773,237.831659,0.2475862,16.0,1.0,0.0,0.0,0.0,1.0,0.0
149,0.0,7.1,4.4,32.9609518788,685.9834387639,642.199371989,18.7226293915,0.5153021076,-0.27457364001848417,169.335096,0.9242558,40.0,0.0,0.0,0.0,1.0,1.0,0.0
150,1.0,7.4,5.3,52.1097237824,262.2284331606,319.9261470672,7.1434418819,0.4415283321,-0.7344986109658487,172.642077,0.4465665,59.0,0.0,1.0,1.0,0.0,1.0,0.0
151,1.0,5.8,7.8,14.7472546443,173.8546506069,215.3204518276,22.1359824197,-0.3842471707,-0.07582653261975465,38.99332,0.6279583,56.0,1.0,0.0,0.0,0.0,1.0,0.0
152,1.0,9.6,3.2,7.9848842132,8.0,0.0,25.3192945823,0.2702918614,-0.04079030397125214,170.985029,-0.0865618,40.0,1.0,0.0,0.0,0.0,1.0,0.0
153,1.0,16.6,9.2,41.0556728232,262.7405339461,191.7288467708,32.5317058653,-0.0850853124,0.0664171424904505,219.656332,0.2233354,28.0,1.0,0.0,0.0,0.0,0.0,1.0
154,0.0,8.8,7.0,17.821725426,177.8737169714,405.3272563448,2.0,-0.0421362137,0.12446921856306767,206.238227,0.3919146,59.0,0.0,0.0,1.0,0.0,0.0,1.0
155,0.0,8.8,4.0,13.8907985134,245.2250262852,206.6547421983,35.6206842476,-0.0860209338,0.025887434328183134,189.998073,-0.0822909,59.0,0.0,0.0,1.0,0.0,0.0,1.0
156,0.0,21.1,10.2,31.3034867614,271.5655829958,147.7168070592,2.0,0.0664667708,0.23879744749142645,239.471154,-0.1132798,59.0,0.0,0.0,1.0,0.0,0.0,1.0
157,0.0,20.3,3.8,48.6084025317,421.1174485069,469.8120140632,29.2110701179,-0.0228688888,-0.04784145526789613,41.325928,0.7745324,13.0,0.0,1.0,0.0,0.0,1.0,0.0
158,0.0,18.5,7.6,50.0367700335,226.5108436763,80.0913913162,3.2175597205,-0.3004549257,0.1702086741701254,233.272151,0.1290929,59.0,0.0,0.0,1.0,0.0,1.0,1.0
159,1.0,8.5,3.9,23.4277043997,344.9973075372,434.3374317404,11.6322603354,0.155621123,0.11280221378304656,-9910.523711,0.2115922,33.0,0.0,1.0,0.0,0.0,1.0,0.0
160,1.0,7.5,2.1,48.9627684698,523.9537565835,172.1093222505,18.7385649376,-0.0621016069,-0.05991799772675212,272.159472,0.0194365,19.0,0.0,0.0,0.0,0.0,1.0,0.0
161,0.0,20.8,9.4,53.8602814584,9734.5018608657,267.2362516183,2.0,-0.1405129299,0.1550455984216498,319.476509,-0.0528966,59.0,0.0,0.0,0.0,1.0,1.0,0.0
162,0.0,11.1,7.4,51.8277090596,539.7141068763,350.6781947846,2.0,0.2148003285,-0.054117244473934886,89.953076,0.1380289,59.0,0.0,0.0,0.0,1.0,1.0,0.0
163,0.0,18.9,6.9,40.4746763522,409.7518659109,523.182753291,9999.0,-0.0732702842,-0.03247465491573308,234.361357,0.5961462,59.0,0.0,1.0,1.0,0.0,1.0,0.0
164,0.0,24.6,6.3,23.1690110509,645.5474136537,45.9526166649,21.5308802079,0.443521299,0.22458218011946737,181.92291,-0.2623562,12.0,1.0,0.0,0.0,0.0,0.0,1.0
165,1.0,8.3,3.4,25.0704466406,429.4598584291,260.6635715558,16.8107693764,0.134966966,-0.03909666331114956,133.342559,0.6661155,33.0,1.0,0.0,0.0,0.0,1.0,0.0
166,1.0,6.5,5.9,12.43433397,95.5580196128,247.0383719498,14.646268574,-0.0279250314,0.05746249909581114,127.771775,-0.0865825,20.0,1.0,0.0,0.0,0.0,1.0,0.0
167,0.0,21.2,3.1,24.1319376088,89.1863469604,108.2157348196,2.0,0.2366770457,-0.10137057281964655,189.017237,0.9532192,59.0,0.0,0.0,1.0,0.0,0.0,1.0
168,2.0,15.9,6.6,27.2249770569,514.1398150196,492.0601800126,14.9115541479,-0.2153947168,0.2283504451310841,221.242125,-0.1637547,17.0,0.0,0.0,0.0,0.0,0.0,1.0
169,0.0,8.1,12.9,52.8498915198,328.9616333051,232.6647935119,7.4947363433,0.1279734205,0.015345438697847408,182.247522,0.0586504,59.0,0.0,0.0,1.0,0.0,1.0,0.0
170,2.0,8.6,10.8,38.1717396181,122.3526648188,74.0170565079,9.0803451908,-0.0291609673,0.26160672934726875,193.91582,-0.1378911,14.0,1.0,0.0,0.0,0.0,1.0,0.0
171,0.0,9.1,7.1,27.8670258603,285.4967700587,269.2390972255,23.778173032,-0.1499483068,0.1332750159833026,240.781329,-0.2407633,59.0,1.0,0.0,1.0,0.0,0.0,1.0
172,0.0,8.0,12.0,38.2245830313,213.1047637162,162.4012002072,23.4614060519,-0.6374604559,0.3446369020503366,-9588.199117,-0.3040574,77.0,0.0,0.0,1.0,0.0,1.0,1.0
173,0.0,10.5,13.4,43.0459100549,187.0882928909,58.0715091315,18.1746025984,0.5086736513,0.046591648515747874,132.359094,0.7012569,59.0,0.0,0.0,0.0,1.0,1.0,0.0
174,0.0,17.5,11.1,15.6137079775,54.560145815,104.7599317794,2.0,0.421812937,0.11765587295276803,272.671818,0.1589096,59.0,0.0,0.0,1.0,0.0,0.0,1.0
175,0.0,9.8,5.0,22.7433026538,178.3485715,125.7500218301,18.1769903012,-0.1930483241,0.34220486696359254,192.471328,-0.3767584,59.0,1.0,0.0,0.0,0.0,1.0,0.0
176,0.0,18.7,32.5,32.058142221,443.8954490873,106.968855966,2.0,-0.1514197124,-0.21982706524564757,354.647043,-0.2287535,59.0,0.0,0.0,0.0,1.0,1.0,0.0
177,2.0,9.1,4.3,30.8561604696,103.042881048,69.6452421879,38.0836463086,0.0387343236,0.10050503963501119,-6.276598,-0.3339667,14.0,1.0,0.0,0.0,0.0,1.0,0.0
178,0.0,14.5,13.5,38.5423273325,649.2142659229,450.3237143024,9999.0,0.2695731892,0.2099024106361197,-9687.987566,0.0990586,59.0,0.0,0.0,1.0,0.0,1.0,0.0
179,0.0,12.0,16.6,42.9567932692,238.8854432872,497.7154564496,29.8270050274,0.5349187401,0.18804414584481483,-9999.0,0.5647194,59.0,0.0,0.0,0.0,1.0,1.0,0.0
180,1.0,7.4,11.7,27.6888130269,432.6203227773,386.0721599137,17.1282987962,-0.4741119093,-0.2524192547222428,165.33303,-0.1348111,17.0,1.0,0.0,0.0,0.0,1.0,0.0
181,1.0,9.2,3.0,40.7287999322,153.6712760939,251.9212273272,25.4734029929,-0.4326860904,0.08851489663719869,96.835496,0.6889415,15.0,1.0,0.0,0.0,0.0,1.0,0.0
182,0.0,12.1,55.0,48.3233948696,9163.0007200602,57.0914833841,17.8899369561,0.3429641263,-0.1704176777019881,161.305718,-0.0464741,59.0,0.0,0.0,0.0,1.0,1.0,0.0
183,0.0,11.1,11.8,38.1105175627,220.8233487394,141.0419668776,10.2789493232,-0.0730050844,-0.0675436807384325,186.763527,0.0109421,59.0,0.0,0.0,1.0,0.0,0.0,1.0
184,2.0,6.8,8.5,21.7651855033,312.8673752258,304.6675025067,32.3573756754,0.0770942606,0.06531555981508373,244.914284,0.0363745,15.0,1.0,0.0,0.0,0.0,0.0,0.0
185,1.0,4.4,4.1,15.7268382684,220.0807213932,156.461130235,37.0165829561,0.3342743954,0.26270143872899954,245.599455,0.022161,14.0,1.0,0.0,0.0,0.0,1.0,0.0
186,2.0,11.4,14.1,50.8504525366,59.5189686874,90.8101521744,31.5984861222,0.073575071,0.08685610253706227,247.946555,-0.2119548,76.0,0.0,0.0,0.0,0.0,1.0,1.0
187,0.0,13.3,25.7,26.4551087854,501.1364731606,496.7880468807,20.2565360479,0.0251604721,0.25197519072893926,188.062036,-0.0406431,59.0,0.0,0.0,0.0,1.0,1.0,0.0
188,0.0,11.4,11.2,21.4611010935,123.0850461868,170.4415398297,4.5135274494,0.2257301258,-0.3476605704379996,89.12403,1.0937496,59.0,0.0,0.0,1.0,0.0,1.0,0.0
189,0.0,7.8,6.4,35.3448570964,318.1106726165,222.5125360691,12.8933465505,-0.0940357045,0.22463313758885017,266.465489,-0.2113497,59.0,0.0,0.0,1.0,0.0,0.0,1.0
190,1.0,8.6,15.0,58.435049531,442.5443319563,289.143637225,26.3541155815,0.1467672708,-0.5370606334317124,155.3058,0.0096101,59.0,0.0,1.0,0.0,0.0,1.0,0.0
191,1.0,5.1,4.9,23.9031469898,8.0,165.586939301,36.5295855921,0.3167701445,-0.11975752192249918,356.081368,0.6654158,12.0,1.0,0.0,0.0,0.0,1.0,0.0
192,2.0,10.3,4.4,15.1613230925,277.3196436465,168.1495391996,40.6615590914,-0.105639984,-0.2041418728822108,118.647325,-0.1558949,14.0,1.0,0.0,0.0,0.0,1.0,0.0
193,0.0,22.0,5.1,29.2584493371,101.6042650108,67.5021316748,19.0969521989,0.0698454749,0.04527406731041292,254.997197,-0.3529535,59.0,0.0,0.0,1.0,0.0,1.0,0.0
194,0.0,15.4,9.5,58.0275950269,189.8749893199,0.0,21.8179104488,0.0539500042,0.15689634360310234,150.117853,0.4912101,59.0,0.0,0.0,1.0,1.0,1.0,0.0
195,1.0,9.8,6.9,30.5718038329,251.9414480028,199.1880225555,38.5379838498,0.3110903666,-0.13691516207560891,162.452843,0.5827831,27.0,0.0,0.0,0.0,0.0,1.0,0.0
196,0.0,7.9,10.0,57.8263104162,353.9712863241,479.1658961201,19.8419369882,0.0085527419,0.3992077713397467,246.615858,-0.2465669,59.0,0.0,1.0,0.0,0.0,1.0,0.0
197,1.0,11.9,15.6,20.6822303035,105.3287688692,163.7454945646,21.8791454258,0.2538585121,0.08813527458916381,312.66981,-0.1727578,24.0,0.0,0.0,0.0,0.0,0.0,1.0
198,0.0,7.3,7.6,62.5924725498,449.888135635,474.7912453637,9999.0,0.0828325831,-0.034955228908885236,87.335906,0.3902899,59.0,0.0,0.0,1.0,0.0,1.0,0.0
199,0.0,11.7,9.6,35.9760673268,201.010759801,170.7159871572,2.0,0.1077441193,0.09540077520830481,174.249209,-0.4046412,59.0,0.0,0.0,1.0,0.0,0.0,0.0
200,1.0,16.5,4.0,5.4738607316,166.3526876368,186.1170389081,18.3990458664,0.0087411631,0.11869091769446752,158.056625,-0.2080532,59.0,0.0,0.0,0.0,0.0,1.0,0.0
201,0.0,16.6,6.5,24.6481985286,96.9280524442,137.1431384796,25.7348568495,-0.0321589623,0.11034194150931825,216.649798,-0.0455646,59.0,0.0,0.0,1.0,0.0,0.0,1.0
202,0.0,8.0,16.4,23.6637399908,167.5559313728,211.2897588085,30.4174503927,0.3919509501,-0.018465286110939616,-9900.028515,-0.2309032,59.0,0.0,0.0,1.0,0.0,0.0,1.0
203,0.0,13.1,16.2,39.1392614275,275.10117465,446.8643507027,8.5402020196,0.304006017,-0.590068698132413,228.416287,-0.0537914,59.0,0.0,0.0,1.0,0.0,1.0,1.0
204,2.0,7.1,2.3,33.1973603837,234.9919024047,242.6167986319,9.2188741791,0.2905003061,-0.00571212851118848,208.9272,-0.5697853,12.0,1.0,0.0,0.0,0.0,1.0,0.0
205,0.0,13.3,11.6,31.3771178082,9768.5327990034,196.7668593173,10.3908762911,0.0279557227,0.22890922298330202,-9999.0,-0.3266099,59.0,0.0,0.0,1.0,0.0,1.0,0.0
206,1.0,5.6,5.8,36.110079498,161.8920247024,248.9552624805,38.1809549579,-0.2349786031,0.2232345675397416,59.383788,-0.2587856,15.0,1.0,0.0,0.0,0.0,1.0,0.0
207,2.0,7.7,9.8,32.030711388,102.7441135119,117.1739551638,36.8966751817,-0.4058085657,-0.19383246869753368,317.069275,-0.0139176,16.0,1.0,0.0,0.0,0.0,1.0,0.0
208,0.0,9.2,15.0,52.7479079095,9999.0,320.4267149951,2.0,0.2125400586,-0.27080579434852786,226.159373,-0.1260422,59.0,0.0,0.0,0.0,1.0,1.0,0.0
209,0.0,9.7,11.1,30.6570289088,134.3698051637,68.0877761308,42.0181662658,-0.1248275945,0.2534254465611023,184.562436,-0.2917053,59.0,0.0,0.0,1.0,0.0,0.0,1.0
210,0.0,8.4,12.5,24.0781787606,163.1562647467,171.8974904934,31.4444446343,0.1675163413,-0.3907587108292693,359.774,0.6304565,59.0,0.0,0.0,1.0,0.0,1.0,0.0
211,0.0,8.9,5.0,38.1123261903,469.1361717878,522.0446695262,13.3847687732,0.0763195443,-0.4069572884274282,169.020109,-0.2263841,59.0,0.0,1.0,0.0,0.0,1.0,0.0
212,0.0,21.0,11.3,7.7830767084,179.6802068576,205.4629079845,32.0938121634,-0.3019007424,-0.16718592430379875,231.571814,-0.189297,59.0,0.0,0.0,1.0,0.0,0.0,1.0
213,2.0,8.2,17.4,13.5324397677,78.3397790884,36.5393107513,32.3177957368,0.1741901956,0.14444243073082919,290.77265,0.6136812,11.0,1.0,0.0,0.0,0.0,1.0,0.0
214,1.0,7.9,6.0,31.32495949,508.5065269001,160.8232015854,26.103751756,0.0399828456,-0.524824148833835,-9903.604786,0.490049,8.0,0.0,0.0,0.0,0.0,1.0,0.0
215,0.0,5.9,4.9,47.1039169033,279.7328755746,384.0776358285,30.3163112212,0.2341586225,0.2772647119493542,171.255898,-0.4008297,59.0,0.0,0.0,1.0,1.0,1.0,0.0
216,0.0,9.7,13.3,55.3215113003,529.6211554573,309.9343181915,36.5798954544,-0.173793036,0.02935076855791751,12.652091,0.5888127,59.0,0.0,0.0,1.0,0.0,0.0,1.0
217,1.0,9.9,4.0,32.7152919993,147.212782879,138.9044781554,13.6646096146,0.3951379799,-0.0973015316639874,213.655569,1.1455279,55.0,1.0,0.0,0.0,0.0,1.0,0.0
218,0.0,11.8,5.0,64.169389383,463.9725466766,228.5266018445,15.2174896253,0.5547983487,-0.43416585799562896,-9775.877248,0.1283903,59.0,0.0,0.0,0.0,1.0,1.0,0.0
219,0.0,10.0,10.5,48.3672313205,243.9306436467,266.7252955441,25.8106451022,-0.4378464804,0.04927682449701336,164.182091,-0.0740469,59.0,0.0,0.0,1.0,0.0,0.0,1.0
220,0.0,11.9,5.6,24.8374269488,301.8102779637,185.5827387831,12.7242681914,-0.0160513458,0.05181700406848681,216.452655,-0.302248,59.0,0.0,0.0,1.0,0.0,0.0,1.0
221,0.0,16.1,5.8,28.5288468755,285.0928220083,388.9938413929,2.0386424099,-0.0602239634,-0.07852977793323161,2.240999,0.0242211,59.0,0.0,0.0,1.0,0.0,1.0,0.0
222,0.0,8.1,17.0,38.3485557141,316.8394382738,156.9572398176,22.8255082898,0.4758016691,0.06526766735464863,294.50882,-0.1051542,59.0,0.0,0.0,0.0,1.0,1.0,0.0
223,0.0,9.9,16.2,40.2179264513,209.9701169311,153.5826956308,46.6160835974,-0.0323499389,0.32129667058991734,77.428653,0.264468,59.0,0.0,0.0,1.0,0.0,1.0,0.0
224,1.0,7.9,7.5,32.6809309676,214.6256530849,261.493230195,24.9918693812,0.091969648,-0.008120843925290808,97.5237,-0.1131555,59.0,0.0,0.0,0.0,0.0,0.0,1.0
225,0.0,10.6,8.4,14.0785900857,290.4199813118,165.8514371359,18.0810296643,-0.3408817926,0.3267302595211518,143.83318,-0.3366475,42.0,1.0,0.0,0.0,0.0,0.0,1.0
226,0.0,18.9,13.6,26.0151081958,155.2695284144,175.8153362535,10.3996415523,0.0230894144,-0.0999512281558318,246.932157,0.0929528,59.0,0.0,0.0,0.0,1.0,1.0,0.0
227,0.0,10.9,9.0,29.7133583343,436.8930215406,157.0570915123,23.8602559928,0.0220007915,-0.01755434163605918,262.866262,-0.0350599,59.0,0.0,1.0,0.0,0.0,1.0,0.0
228,2.0,6.9,6.2,39.1830389972,403.3015743429,336.7876198359,41.259515722,0.045020028,-0.059018746618930105,108.683902,0.4183291,10.0,0.0,1.0,0.0,0.0,1.0,0.0
229,0.0,18.4,7.5,8.9635346269,141.5935858169,55.9567492136,2.0,0.1671399347,0.09890328287305522,114.823351,-0.0493675,59.0,0.0,0.0,1.0,0.0,0.0,1.0
230,0.0,10.3,9.2,19.1446534762,383.5075736322,190.3814976937,9700.4809222853,0.5030683921,0.014165813758802492,264.446265,0.4480987,59.0,0.0,1.0,1.0,0.0,1.0,0.0
231,1.0,7.4,4.9,35.4053167291,269.0454239816,107.0668923123,12.0954803581,0.2234857392,-0.14450501198714866,309.068814,0.4866533,57.0,1.0,0.0,0.0,0.0,1.0,0.0
232,0.0,6.7,7.9,38.0311812601,818.4838713179,379.9960484413,14.8267536515,0.1155789457,-0.016440858180755365,-9746.704596,-0.011304,59.0,0.0,1.0,1.0,0.0,1.0,0.0
233,1.0,8.2,11.4,26.1157704985,380.6258147387,260.950149479,22.3008558087,0.2906817244,0.32213325321039527,129.686752,-0.0667089,15.0,1.0,0.0,0.0,0.0,1.0,0.0
234,0.0,14.6,12.7,35.0853331162,108.3220528588,192.2399260757,23.3913341047,0.0892329062,0.23872296790293485,198.413917,-0.2365715,59.0,0.0,0.0,1.0,0.0,0.0,1.0
235,0.0,7.8,8.3,44.4897151539,136.1413218228,57.7069515715,19.426659142,-0.4158557546,-0.0437008126393031,133.203657,-0.277453,59.0,0.0,0.0,1.0,0.0,0.0,1.0
236,0.0,8.8,19.3,23.5501771643,204.5588282033,187.1013093842,30.5716623739,0.2558691525,0.26536043992607766,-4.084707,0.0602892,59.0,0.0,1.0,1.0,0.0,1.0,0.0
237,0.0,7.6,3.9,36.1489019794,431.6827694455,170.366178428,2.0,-0.0409074263,0.12348741624943621,136.225435,-0.1885643,59.0,0.0,1.0,0.0,0.0,1.0,0.0
238,0.0,12.6,7.1,43.6222889857,168.4085531137,194.1492591768,32.3314383871,-0.2826652063,0.18909594778760708,228.784371,-0.1472844,59.0,0.0,1.0,0.0,0.0,1.0,0.0
239,0.0,10.1,8.6,43.3109359033,317.331371755,156.3125257928,3.1491449044,-0.0791496961,-0.15463066592365357,-9999.0,-0.2010821,59.0,0.0,0.0,1.0,0.0,1.0,0.0
240,0.0,9.3,5.3,32.2791160913,464.0371690978,224.7656892802,23.0987875294,0.0555872137,-0.15065793971759608,241.003686,0.133762,59.0,0.0,0.0,1.0,0.0,1.0,0.0
241,0.0,11.6,17.1,44.5844752707,276.7191803284,114.2206138723,26.6829158827,0.0616784899,-0.35868260398535784,211.628944,-0.0833013,59.0,0.0,0.0,1.0,0.0,0.0,1.0
242,0.0,6.0,4.8,28.3158593611,362.4612695426,255.9976399751,10.5551708606,-0.1157834156,-0.041371531498493125,211.938871,-0.0016674,57.0,1.0,0.0,0.0,0.0,1.0,0.0
243,1.0,10.8,18.4,57.4454820362,506.1732438681,516.7056745704,22.5470082905,0.5248981169,0.19170727905467244,155.369215,-0.3624858,54.0,0.0,1.0,0.0,0.0,1.0,0.0
244,1.0,7.1,6.5,30.0695188509,162.0833038573,238.3363313519,29.1167283706,-0.1559518195,-0.06543843334864288,130.222898,-0.2951614,16.0,1.0,0.0,0.0,0.0,1.0,0.0
245,0.0,7.7,29.6,20.7021521251,641.758281732,228.0715060852,23.7002185584,0.0917153851,-0.03366828251658797,-2.529934,-0.2925188,59.0,0.0,0.0,1.0,1.0,1.0,0.0
246,0.0,18.2,8.9,34.2151008361,566.9485270676,245.3599672333,2.0,0.1289383001,-0.09845371708441732,249.448837,0.4875836,59.0,0.0,0.0,1.0,1.0,1.0,0.0
247,2.0,5.8,7.6,30.6723572611,292.9625633106,113.7076916915,35.8322202172,-0.1592591507,0.3135840382143952,318.47455,-0.2460183,79.0,1.0,0.0,0.0,1.0,0.0,1.0
248,0.0,28.8,6.1,50.4221074495,171.1005774239,60.3017675922,12.4917081679,-0.0317196564,-0.46647682424055414,170.810505,-0.1426429,59.0,0.0,0.0,1.0,0.0,0.0,1.0
249,0.0,16.0,6.7,29.8116972392,154.6289897757,236.9381037576,17.8340071887,-0.4171845907,0.0671013652059585,359.774,-0.4763993,12.0,0.0,0.0,0.0,0.0,0.0,1.0
250,0.0,6.5,6.8,27.6583903656,9999.0,182.8641531125,25.1002138861,0.196850696,0.12120926940177526,193.648582,-0.0446944,59.0,0.0,0.0,0.0,0.0,0.0,1.0
251,0.0,12.6,4.9,32.7602079377,452.7557667671,173.4420593296,11.5931631957,0.0030979525,0.06551546089866996,345.644677,-0.2264432,59.0,0.0,0.0,1.0,0.0,1.0,0.0
252,0.0,11.7,5.1,22.0290618733,297.0897413172,186.637946885,2.0,-0.0676332903,-0.6429578623454291,-9958.868132,0.4243782,59.0,0.0,0.0,1.0,0.0,0.0,1.0
253,2.0,10.6,3.9,48.3298325406,367.5510753107,281.7199270493,48.8951614704,0.3027243349,0.20120919960412084,150.175973,0.1008514,55.0,1.0,0.0,0.0,0.0,1.0,0.0
254,0.0,23.4,7.2,16.7187565648,445.5234542233,356.2828898712,38.5688224219,0.0269075325,-0.11806109997811337,15.804771,0.6545296,59.0,0.0,0.0,1.0,0.0,1.0,0.0
255,0.0,14.5,17.9,44.8038619426,269.5741043059,269.642892689,7.4456388556,0.2552700685,0.11152061247557492,200.132899,0.3396462,59.0,0.0,0.0,0.0,1.0,1.0,0.0
256,0.0,9.4,10.8,52.8919733868,458.6167195512,473.5422406262,12.5891237738,0.4537092291,0.2296662941355921,289.626392,-0.1587171,59.0,0.0,0.0,0.0,1.0,1.0,0.0
257,1.0,5.9,3.3,28.3668148747,166.9785048434,177.783546257,10.9848667741,-0.1861969978,0.19039378961675718,150.204133,-0.8681948,57.0,1.0,0.0,0.0,1.0,0.0,1.0
258,0.0,11.5,9.5,44.5519973244,433.1404625396,112.7926877341,21.50872325,-0.0099191321,-0.14270963183837382,115.384522,-0.0162153,59.0,0.0,1.0,1.0,0.0,1.0,0.0
259,0.0,8.7,3.8,39.0559098086,84.8269844242,132.4542126509,13.2810279856,-0.0295403018,0.16615712305152422,258.122151,-0.764987,59.0,0.0,1.0,0.0,0.0,1.0,0.0
260,0.0,12.4,8.4,7.4905463331,228.7918261094,74.895913311,30.749999953,0.0578838765,0.12665362632639032,178.688496,0.0964327,59.0,0.0,0.0,1.0,0.0,1.0,0.0
261,0.0,9.6,9.7,27.0832431245,489.4337806315,414.5377769171,5.8300826419,0.2028325518,-0.024476231366055687,233.117185,-0.2381362,59.0,0.0,0.0,0.0,1.0,1.0,0.0
262,0.0,19.3,13.4,32.8225375093,576.0816322997,447.8426455832,25.2527384618,0.021178344,-0.2670753256055433,243.186928,0.1972899,59.0,0.0,0.0,0.0,1.0,1.0,0.0
263,2.0,8.7,4.3,16.9184695306,360.268447166,159.4577561862,36.4757527328,0.1988398411,-0.20786243136763427,119.980575,-0.1169227,16.0,1.0,0.0,0.0,0.0,1.0,0.0
264,0.0,14.7,6.9,12.3319978136,245.7650974157,204.5543759282,26.4473881606,-0.0100112565,0.24860256924206275,281.516989,-0.5616676,59.0,0.0,0.0,1.0,0.0,0.0,1.0
265,2.0,11.1,4.4,21.00293771,22.0643069,123.5839321378,48.9889646501,0.150139884,0.11629355169659568,226.713765,-0.2266903,19.0,1.0,0.0,0.0,0.0,1.0,0.0
266,2.0,9.8,3.4,25.4662508267,377.0028766043,212.0171504174,36.1340427431,0.0717678011,0.042738657897399286,173.786705,-0.1458214,15.0,1.0,0.0,0.0,0.0,1.0,0.0
267,0.0,12.9,6.7,27.7410528159,9999.0,201.3096826336,14.1180568461,0.797753632,-0.5201892905980494,147.101314,0.1010053,59.0,0.0,0.0,1.0,0.0,1.0,0.0
268,0.0,7.7,14.4,43.3109214608,136.7273600717,213.5916128571,30.6879276467,0.1074812079,0.07151894402859768,-9999.0,-0.0737343,59.0,0.0,0.0,1.0,0.0,1.0,0.0
269,1.0,6.4,2.0,21.3757523302,43.4771274106,128.7362961604,15.2404042427,0.3652107902,0.0838950573832901,330.805557,0.1223913,15.0,1.0,0.0,0.0,0.0,1.0,0.0
270,0.0,13.9,5.7,19.7278107738,301.3544875575,158.4601615236,6.5370637589,-0.0566590081,-0.009054336457431623,-9999.0,-0.8252412,59.0,0.0,0.0,0.0,1.0,1.0,0.0
271,0.0,10.1,5.1,39.8736515921,175.4060891306,162.4900512867,2.1010604829,0.3579703867,0.22773677852410906,145.51832,-0.788239,59.0,0.0,0.0,1.0,0.0,0.0,1.0
272,0.0,8.3,25.0,44.6470988777,282.2582570114,529.693227186,8.5044836745,0.0644130975,-0.05359084390495214,187.718463,0.3370705,59.0,0.0,0.0,1.0,0.0,0.0,1.0
273,0.0,11.2,10.5,39.9103480571,308.8236834014,590.2894374758,38.2957590873,0.3004604495,-0.0032103771060965416,-9999.0,0.3518165,59.0,0.0,0.0,1.0,0.0,0.0,1.0
274,0.0,15.0,5.1,21.529505421,360.2266290569,492.9752870443,17.2683717845,-0.3174681096,0.19998507793393366,211.409491,-0.4977655,59.0,0.0,0.0,1.0,0.0,1.0,0.0
275,0.0,21.0,3.6,26.4869275592,498.991864679,367.3410651097,22.9954996644,-0.0410973976,-0.26030536405687904,123.347441,-0.2039311,59.0,0.0,0.0,1.0,0.0,1.0,0.0
276,0.0,11.1,7.0,49.2339053654,58.8749160096,120.3048967176,23.8115068611,-0.0744792098,0.1344539476731056,288.327829,0.112016,78.0,0.0,0.0,0.0,0.0,1.0,0.0
277,0.0,5.3,6.3,42.2465038204,158.5885804704,145.5236856072,11.4344586364,0.0490604822,0.12384195156918476,267.881887,0.1172238,59.0,0.0,0.0,1.0,0.0,1.0,0.0
278,0.0,10.6,8.6,54.1212308064,415.498075997,383.8649802578,15.9876520516,-0.0393200128,-0.0087184785012335,172.578106,0.2764128,59.0,0.0,1.0,1.0,0.0,1.0,0.0
279,0.0,13.7,15.4,30.6048750345,9999.0,9601.6672995238,10.2538096289,0.0690756892,0.05648988434104405,60.924261,-0.1898737,59.0,0.0,0.0,1.0,0.0,1.0,0.0
280,0.0,12.3,9.2,4.1,259.5118049928,348.431724631,10.6943780066,-0.1862465282,0.15659476117440974,191.523165,-0.0815018,59.0,0.0,0.0,1.0,0.0,0.0,1.0
281,0.0,14.8,4.0,34.5760884949,136.4188653411,9999.0,14.3233797692,0.4425182425,0.3444139974850796,156.885242,-0.1553356,59.0,0.0,0.0,1.0,0.0,1.0,0.0
282,0.0,8.6,10.8,26.8908092004,40.2619135161,25.1903503429,3.3598236273,0.043840365,0.2054843482386579,39.079799,0.5969962,59.0,0.0,0.0,1.0,0.0,0.0,1.0
